cluster_id,user_address,block_time,currency_symbol,amount_original,source_chain_name,destination_chain_name,total_times,source_bridge_contract,destination_bridge_contract,debank_balance,txs_count,amount,source/destination_chain_count/contract_count,day/week/month
37,0xfc68b691556e989e2e5b92d6a974d4cad458f895,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,28,2593.1,"5 , 6 , 8","11 , 9 , 7"
37,0x896675d57c63536f3717849c4ac9fd0271bed47a,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,28,2497.06,"5 , 6 , 8","12 , 10 , 7"
37,0xe7ad23e37802379aff80d50cb37be10677bb6979,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,30,2538.58,"5 , 7 , 8","12 , 10 , 6"
37,0xfdd318e334f1ffa5d67e65ab743e3dd130e51bd8,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,30,2498.28,"5 , 7 , 8","12 , 10 , 6"
37,0x3065a8c7c3b188793e8706505174fbbc858a0cf3,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,26,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,26,2448.76,"5 , 6 , 8","12 , 10 , 6"
37,0x4dd0c509c217434e9ad3401ea90e2d2dc2c0aeb5,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,28,2565.45,"5 , 6 , 8","12 , 10 , 7"
37,0x0d9edb2779d6f03597ea162c1ed95b444d82a6a3,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,28,2458.66,"5 , 6 , 8","12 , 10 , 6"
37,0x6ac954d88fe1ab7e87224bcf469fa6f115094974,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,36,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,36,2734.21,"5 , 7 , 8","12 , 10 , 6"
37,0xac70afe0fd528e686d2a7eb2fac47f2a634f9883,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,30,2565.64,"5 , 7 , 8","12 , 10 , 7"
37,0xf53af3f344f690b2fa6e36fb8983c871315897d3,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,31,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,31,2467.24,"5 , 7 , 8","13 , 11 , 7"
37,0x84daa10a657505287aa7dfe83dc7202068eda58f,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,36,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,36,4999.67,"5 , 7 , 9","12 , 10 , 6"
37,0x358dd2a58bd28b259bd667219ea2b8f22ef56c28,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,30,2580.41,"5 , 6 , 8","12 , 10 , 6"
37,0x75dcf4b2940fe48350511aa598cf653a14fb5690,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,23,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,23,5017.3,"5 , 7 , 9","11 , 9 , 7"
37,0xba315ee05cbb359e648fbfaec24965d1be8877cd,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,29,2569.9,"5 , 7 , 8","11 , 9 , 7"
37,0xd7c93c85a2936eea4cadbdba95d4b8691fd54b86,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,31,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,31,2575.45,"5 , 7 , 8","11 , 9 , 7"
37,0xdb5f6841889dd46eb6bc8edf40318240889b60ed,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,30,2462.25,"5 , 7 , 8","12 , 10 , 6"
37,0x23120bf18f89c34513694e0ce38972e1e1c6dc6d,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2465.8,"5 , 6 , 8","12 , 10 , 6"
37,0x2f3c7b94916ab12b72c0c8322494c7b8aefc3269,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,31,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,31,2495.97,"5 , 7 , 8","12 , 10 , 7"
37,0x197b6cd67c1d98fc8402a0bfab7984486cc94cf0,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,31,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,31,2451.09,"5 , 7 , 8","12 , 10 , 6"
37,0x79a5fb40061b9f4008064778115116ceaab6aa43,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,31,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,31,2478.43,"5 , 7 , 8","12 , 10 , 6"
37,0xcaf3c16c76c627530af5e67aba2c083393b16c8c,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,28,2483.61,"5 , 6 , 8","12 , 10 , 6"
37,0x949bdcc771a0d0208ab0abe1694565f36940a667,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,33,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,33,2590.77,"5 , 7 , 8","12 , 10 , 6"
37,0x99e33a71806146bef87bcc76549f12a02231cc15,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,27,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,27,2555.91,"5 , 6 , 8","11 , 9 , 6"
37,0x3559ba12b50f3b3aba6b80999a277dfb0311afab,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,30,2464.15,"5 , 7 , 8","12 , 10 , 6"
37,0xb09c375a43aa738c8df0d8e81eb6c286562a7206,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,28,2526.73,"5 , 6 , 8","12 , 10 , 7"
37,0x40fa8c48385d88d8205a628632d07dcb415f6169,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,30,2470.12,"5 , 7 , 8","12 , 10 , 6"
37,0xe87798c7af28aacff33292adc866642f55b46f9b,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,30,2517.98,"5 , 7 , 8","12 , 10 , 6"
37,0xfb66363b637db68b57c0e10ff39e59f9ec19a7a0,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,59,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,78,59,2736.14,"5 , 6 , 8","18 , 13 , 8"
37,0xd467da102e59440fb62894fb6645227600b85408,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,29,2572.21,"5 , 6 , 8","12 , 10 , 6"
37,0xdec3301c87cd795cbd16a7ed43e79d21cd6215b0,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,24,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,24,2452.71,"5 , 6 , 8","12 , 10 , 6"
37,0x0f91610103bdc6bdde562a1746ac72035ca5c8a8,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,32,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,32,2574.47,"5 , 6 , 8","12 , 10 , 6"
37,0x9f3625b2516befd30d70c23dda51232fd6c095ae,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,29,2455.28,"5 , 6 , 8","12 , 10 , 6"
37,0x4fece10888054024b0f38a43aef1704f6ea0b4fe,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,30,2483.44,"5 , 7 , 8","12 , 10 , 6"
37,0x1f2f56b848b4b4fb13a6669ada6915bc9590f712,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,30,2453.91,"5 , 7 , 8","12 , 10 , 6"
37,0xa5f6241178a2eb82701e8332ebc796c6e2e5b0e5,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,36,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,36,2493.55,"5 , 6 , 8","12 , 10 , 6"
37,0x1362341984cde11dc875d54c35fbf7e645f4764b,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,29,2518.26,"5 , 6 , 8","12 , 10 , 6"
37,0xa4fa229c484d789ef283395b62e53b0f3a66ac60,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,30,2493,"5 , 7 , 8","12 , 10 , 6"
37,0x4dec7c8d3398ec166f9d8abea469fc4d083e72b9,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,29,2477.09,"5 , 6 , 8","12 , 10 , 6"
37,0x22637c1aea1a0a766d01905286cf2714b0c12d6f,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,27,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,27,2661.93,"5 , 7 , 9","12 , 10 , 6"
37,0x62174196883a2953e2788bcc354a80c995577c1f,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,28,2469.22,"5 , 6 , 8","11 , 9 , 7"
37,0xdfa638584ec9487394e538ffaf70a1c83de9886a,2023-05-29 18:51:43.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,45,30,2527.5,"5 , 7 , 8","12 , 10 , 6"
38,0x78d69e8a4bf8f713c858a17f4e9c54d87db6102b,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,29,2325.62,"5 , 6 , 8","12 , 10 , 6"
38,0xf1fef3907cc5b8e2516ac049cfc5f7b15470fc96,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,6,29,2346.46,"5 , 6 , 8","12 , 10 , 6"
38,0xd6f2d31958dde7f0e96622629db8cd7efe5d160d,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2351.24,"5 , 6 , 8","12 , 10 , 6"
38,0x1304d354f47060a7f6f9057b5e6c871641350a01,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,6,29,2340.77,"5 , 6 , 8","12 , 10 , 6"
38,0xa32560601c5ad9e08295cb934727e8a528de2cce,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2336.55,"5 , 6 , 8","12 , 10 , 7"
38,0xc6cf3289122d471f41105aa20c45e2fe251ef8c5,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2291.63,"5 , 7 , 8","11 , 9 , 7"
38,0x9eb916bfd08c7faa43926110f40e317c11a1cddb,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,29,2404.2,"5 , 7 , 8","12 , 10 , 6"
38,0xe3f9cfcedc25afbb808a23d64b605882fab19683,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,28,2436.64,"5 , 7 , 8","11 , 9 , 6"
38,0x9abe240b0dc8d4619402fec5887338599ec37762,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,6,29,2305.93,"5 , 7 , 8","12 , 10 , 6"
38,0xd23be2ece8b637000bfda4bd26bcca2ca62cdab5,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,29,2479.22,"5 , 6 , 8","12 , 10 , 6"
38,0xf7a688cdb4a51f63fe14ef2d0b7e6546e263353f,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2392.67,"5 , 7 , 8","12 , 10 , 6"
38,0xab0d9ca19a6d96703c2070c54fd7d2529a044394,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2371.06,"5 , 6 , 8","12 , 10 , 6"
38,0x4c4990c5a2b5bf90684c53a16e86469db1e0c011,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,6,29,2330.69,"5 , 6 , 8","12 , 10 , 6"
38,0xb5f9da0bd8fcc88be36a3cea5cf5aa43ba0cd2b3,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,5,29,2323.51,"5 , 7 , 8","12 , 10 , 6"
38,0x6926f55dc486ff567cd20e15e39f834a789ee503,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,43,30,2385.04,"5 , 6 , 8","12 , 10 , 6"
38,0xfd3e8dc0a9f95f9dd65c035710e146de16669d5a,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,29,2398,"5 , 7 , 8","12 , 10 , 7"
38,0x0dd1e125ec25a5995464b77aebd12999ae8984a3,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,29,2349.06,"5 , 7 , 8","12 , 10 , 6"
38,0xbbbd69a7ff8bdf7981f36ac198b9057919647a66,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2333.24,"5 , 6 , 8","12 , 10 , 6"
38,0x2d0ba8880524f054eacceff0d99386e4acb09aaa,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,29,2341.55,"5 , 7 , 8","12 , 10 , 6"
38,0x2e8879173efc331eab783f022a5e2b29dbe88640,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2378.99,"5 , 6 , 8","12 , 10 , 6"
38,0x5a4a2a0b7630c4cccd063aeb204097626b4333f6,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,30,2445.95,"5 , 7 , 8","12 , 10 , 6"
38,0xbaa876aebdb28252a9995f9d20c976e9c783a310,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,7,29,2336.34,"5 , 7 , 8","12 , 10 , 6"
38,0x21feb747e075ce45f9bf7f8d0d5cc6d74ae8e205,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,6,30,2303.9,"5 , 6 , 8","12 , 10 , 6"
38,0x142db09bebce1ba732abc8a2c1a461b1a04eaa08,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,31,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,31,4617.98,"5 , 7 , 9","12 , 10 , 6"
38,0x51bc09dbfc47ec82adf7df51c496c988f1c541a4,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,43,30,2365.73,"5 , 6 , 8","12 , 10 , 6"
38,0x7dfaf765ebfca9fdc8e3e4485416433ffe60feb8,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,6,30,2299.32,"5 , 6 , 8","12 , 10 , 6"
38,0xcf6c674cae2453c4f8d9db66f7122d7e9774af73,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,43,30,2416.51,"5 , 6 , 8","12 , 10 , 7"
38,0xc0866e93a31fcf7b2f34dca3a79701ae31249d61,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2296.68,"5 , 7 , 8","11 , 9 , 7"
38,0xec268a2ea341218a0489b8a99a38d0bdb29b62ce,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,30,2411.48,"5 , 6 , 8","12 , 10 , 6"
38,0x0c3035492d6b3af7129ed499702e29c541a405eb,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,29,2325.57,"5 , 7 , 8","12 , 10 , 7"
38,0x0b1314ca201d5aac6fdd137607042667e2cb5996,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,43,29,2356.1,"5 , 6 , 8","11 , 9 , 7"
38,0xa756099f75a1d6f1c7ff9f914faaf4cc2c36c1ce,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2439.74,"5 , 6 , 8","12 , 10 , 6"
38,0xcff998d3695d559fe3314f5b0f98dde195557b6a,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,43,30,2406.9,"5 , 6 , 8","12 , 10 , 6"
38,0x91ce9add9409fd733b7cea69f652b772f03573eb,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,44,28,2362.19,"5 , 7 , 8","11 , 9 , 7"
38,0xdf658ecad4237608f88ea3dfa1191e6ac88586ff,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2300.99,"5 , 7 , 8","11 , 9 , 6"
38,0xc77202e5d1f2776cecba4ef7865e7ce08ca0095e,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,30,4632.02,"5 , 7 , 9","12 , 10 , 6"
38,0x503408698eb5515da323479b210e1326d2e74293,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,30,2434.31,"5 , 6 , 8","12 , 10 , 6"
38,0x10df351aab84cebe8f3b3743200275273ed758d4,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,28,2348.79,"5 , 6 , 8","12 , 10 , 6"
38,0x1ae998ede372842cac5f3d11a6e207c255c05736,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2408.7,"5 , 7 , 8","12 , 10 , 6"
38,0x3a1e652e32201e060d119fbe41c180c7fe726c80,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,29,2366.65,"5 , 7 , 8","12 , 10 , 6"
38,0x11b7e8fb3697cb116b749595f0c7322aab102ead,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,30,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,30,2295.1,"5 , 6 , 8","12 , 10 , 6"
38,0x7fa5a44be742b2edbbaca43e7fbdfbbc76d2b02c,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,4,29,2333.89,"5 , 7 , 8","12 , 10 , 6"
38,0x72d1c29f27c9d68eb7ac12f0235ae041e861a8db,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,28,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,46,28,2386.71,"5 , 7 , 8","11 , 9 , 7"
38,0x3707d23a94ea6989a62ac698ecc718535f3764eb,2023-05-29 18:52:46.000 UTC,BNB,5.00E-05,BNB Chain,Harmony,29,0x128aedc7f41ffb82131215e1722d8366faad0cd4,0x7ffd57563ef54c464f23b5497dd1f54481e4c008,47,29,2357.87,"5 , 7 , 8","11 , 9 , 6"
